City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Thompson,CA,2022-01-27 23:53:32,55.7435,-97.8558,-9.24,70,75,6.91
292,Piacabucu,BR,2022-01-27 23:53:32,-10.4056,-36.4344,78.4,81,28,7.49
293,Alekseyevsk,RU,2022-01-27 23:53:33,57.8406,108.3492,-18.09,100,95,1.5
294,Seafield,GB,2022-01-27 23:53:33,55.9667,-3.15,44.37,85,75,4.0
295,Turbat,PK,2022-01-27 23:53:33,26.0023,63.044,59.79,47,0,2.04
296,Kosonsoy,UZ,2022-01-27 23:53:34,41.2561,71.5508,23.56,20,49,5.91
297,Nouadhibou,MR,2022-01-27 23:53:34,20.931,-17.0347,62.58,82,100,17.27
298,Verkhniy Avzyan,RU,2022-01-27 23:53:34,53.5289,57.5372,-2.58,100,100,2.75
299,San Quintin,MX,2022-01-27 23:53:35,30.4833,-115.95,62.4,52,86,9.24
300,Markala,ML,2022-01-27 23:53:35,13.7021,-6.0659,75.29,11,7,9.1
301,Micheweni,TZ,2022-01-27 23:53:35,-4.9667,39.8333,78.12,76,51,7.54
302,Cody,US,2022-01-27 23:53:10,44.5263,-109.0565,31.24,57,0,9.22
303,Spornoye,RU,2022-01-27 23:53:36,50.8448,37.2913,15.82,100,100,7.07
304,Sambava,MG,2022-01-27 23:53:36,-14.2667,50.1667,74.82,83,31,9.86
305,Ust-Ordynskiy,RU,2022-01-27 23:53:36,52.805,104.7508,-11.18,100,75,4.32
306,Leningradskiy,RU,2022-01-27 23:53:37,69.3833,178.4167,-17.99,94,37,2.33
307,Korcula,HR,2022-01-27 23:53:37,42.9622,17.1369,28.96,67,88,4.23
308,Oksfjord,NO,2022-01-27 23:53:37,70.2396,22.3479,23.92,96,100,3.2
309,Katsuura,JP,2022-01-27 23:52:11,35.1333,140.3,45.19,97,100,9.01
310,Shimanovsk,RU,2022-01-27 23:53:38,52.0,127.7,-6.27,86,35,8.93
311,Severo-Yeniseyskiy,RU,2022-01-27 23:53:38,60.3725,93.0408,-13.95,100,93,3.76
312,Trud,BG,2022-01-27 23:53:38,42.2333,24.7333,30.18,77,18,3.42
313,Biloela,AU,2022-01-27 23:53:38,-24.4167,150.5,84.38,49,50,12.66
314,Bafra,TR,2022-01-27 23:53:39,41.5678,35.9069,30.96,80,80,7.74
315,Hammonton,US,2022-01-27 23:53:39,39.6365,-74.8024,30.69,52,3,4.07
316,Kaputa,ZM,2022-01-27 23:53:39,-8.4689,29.6619,66.97,86,100,3.22
317,Port Hardy,CA,2022-01-27 23:53:40,50.6996,-127.4199,49.75,61,20,13.8
318,Flinders,AU,2022-01-27 23:53:40,-34.5833,150.8552,84.06,67,11,7.0
319,Aklavik,CA,2022-01-27 23:53:40,68.2191,-135.0107,-9.4,64,75,5.75
320,Dwarka,IN,2022-01-27 23:53:41,22.2394,68.9678,64.99,49,0,12.26
321,Atuona,PF,2022-01-27 23:53:41,-9.8,-139.0333,78.24,77,3,17.36
322,Hambantota,LK,2022-01-27 23:53:41,6.1241,81.1185,72.72,76,87,9.46
323,Srednekolymsk,RU,2022-01-27 23:53:42,67.45,153.6833,-35.12,98,90,4.36
324,Itarema,BR,2022-01-27 23:54:42,-2.9248,-39.9167,76.05,85,100,7.27
325,Vanimo,PG,2022-01-27 23:54:42,-2.6741,141.3028,83.66,74,96,1.28
326,Energetik,RU,2022-01-27 23:54:43,51.7445,58.7934,9.34,97,100,3.4
327,Raudeberg,NO,2022-01-27 23:54:43,61.9875,5.1352,38.07,74,100,1.99
328,Tayu,ID,2022-01-27 23:54:43,-6.5397,111.0518,78.89,86,100,5.19
329,Saint-Andre-Les-Vergers,FR,2022-01-27 23:54:43,48.2853,4.0521,39.07,93,100,2.3
330,Kloulklubed,PW,2022-01-27 23:54:44,7.0419,134.2556,82.45,77,67,15.17
331,Spring Hill,US,2022-01-27 23:51:50,28.4769,-82.5255,64.69,73,100,1.99
332,Lasa,IT,2022-01-27 23:54:44,46.6166,10.7002,44.06,55,47,7.85
333,Talara,PE,2022-01-27 23:54:44,-4.5772,-81.2719,71.76,84,26,8.55
334,Asau,RO,2022-01-27 23:54:45,46.4333,26.4,34.72,89,95,7.92
335,Jackson,US,2022-01-27 23:53:58,42.4165,-122.8345,61.86,30,0,1.01
336,Bandarbeyla,SO,2022-01-27 23:54:45,9.4942,50.8122,74.26,66,100,19.73
337,Hovd,MN,2022-01-27 23:54:46,48.0056,91.6419,-4.31,90,100,2.64
338,Sarkand,KZ,2022-01-27 23:54:46,45.41,79.9186,13.89,63,0,7.36
339,Oktyabrskoye,RU,2022-01-27 23:54:46,43.0645,44.7417,21.34,100,100,4.47
340,Hobyo,SO,2022-01-27 23:53:25,5.3505,48.5268,75.97,71,100,19.37
341,Hohhot,CN,2022-01-27 23:54:47,40.8106,111.6522,-0.11,65,0,6.71
342,Sao Filipe,CV,2022-01-27 23:53:11,14.8961,-24.4956,72.05,72,99,15.32
343,Praia Da Vitoria,PT,2022-01-27 23:53:27,38.7333,-27.0667,57.45,94,75,16.6
344,At-Bashi,KG,2022-01-27 23:54:47,41.1702,75.8106,-8.28,48,0,2.98
345,Shetpe,KZ,2022-01-27 23:54:47,44.1667,52.1167,28.94,92,100,14.99
346,Horadiz,AZ,2022-01-27 23:54:48,39.4488,47.3353,38.35,86,99,3.27
347,Nara,JP,2022-01-27 23:54:48,34.6851,135.8049,43.88,65,70,4.18
348,Half Moon Bay,US,2022-01-27 23:54:48,37.4636,-122.4286,69.8,44,0,4.61
349,Abu Dhabi,AE,2022-01-27 23:54:49,24.4667,54.3667,65.97,83,0,1.14
350,Aranos,NA,2022-01-27 23:54:49,-24.1333,19.1167,78.08,39,30,6.4
351,Sungaipenuh,ID,2022-01-27 23:54:49,-2.0833,101.3833,64.81,95,100,2.53
352,Tigre,AR,2022-01-27 23:53:44,-34.426,-58.5796,70.23,61,0,11.5
353,Mastic Beach,US,2022-01-27 23:53:05,40.7668,-72.8521,31.98,69,75,1.01
354,San Andres,CO,2022-01-27 23:54:50,12.5847,-81.7006,82.42,69,20,11.5
355,Valparaiso,CL,2022-01-27 23:54:50,-33.0393,-71.6273,68.47,76,20,11.5
356,Ligayan,PH,2022-01-27 23:54:51,4.6533,119.4706,82.83,74,62,9.8
357,Buraydah,SA,2022-01-27 23:54:51,26.326,43.975,48.65,31,76,10.31
358,Malinyi,TZ,2022-01-27 23:54:51,-8.9333,36.1333,71.47,96,98,1.16
359,Jiangyou,CN,2022-01-27 23:54:51,31.7667,104.7167,41.11,88,100,0.92
360,Noshiro,JP,2022-01-27 23:54:52,40.2039,140.0242,25.74,66,100,10.27
361,Sedro-Woolley,US,2022-01-27 23:50:59,48.5039,-122.2361,51.15,74,0,0.0
362,Moose Factory,CA,2022-01-27 23:54:53,51.2585,-80.6094,-9.4,70,0,8.05
363,Havre-Saint-Pierre,CA,2022-01-27 23:54:53,50.2334,-63.5986,17.6,73,75,9.22
364,Veraval,IN,2022-01-27 23:54:54,20.9,70.3667,62.15,38,0,15.23
365,Dubbo,AU,2022-01-27 23:50:46,-32.25,148.6167,75.33,73,100,8.05
366,Herran,CO,2022-01-27 23:54:54,7.5061,-72.4833,62.8,98,91,0.27
367,Lata,PT,2022-01-27 23:54:54,40.1629,-8.3327,48.04,73,0,4.59
368,Pleshanovo,RU,2022-01-27 23:54:55,52.8333,53.4833,-5.51,100,100,3.94
369,Urengoy,RU,2022-01-27 23:54:55,65.9667,78.3667,4.91,92,100,16.87
370,Yar-Sale,RU,2022-01-27 23:53:43,66.8333,70.8333,1.27,98,100,6.46
371,Nampula,MZ,2022-01-27 23:55:55,-15.1165,39.2666,71.55,100,75,3.44
372,Parbatipur,BD,2022-01-27 23:55:56,25.6649,88.9247,52.27,68,0,4.65
373,Naples,IT,2022-01-27 23:51:01,40.8333,14.25,49.59,88,0,2.3
374,Nisia Floresta,BR,2022-01-27 23:55:56,-6.0911,-35.2086,79.18,86,79,5.48
375,Kyrylivka,UA,2022-01-27 23:55:56,46.3759,35.3675,28.89,77,54,10.13
376,Porangatu,BR,2022-01-27 23:55:57,-13.4408,-49.1486,69.76,95,56,3.31
377,Hami,CN,2022-01-27 23:55:57,42.8,93.45,22.06,45,2,2.17
378,Ndele,CF,2022-01-27 23:55:57,8.4109,20.6473,69.84,24,37,5.99
379,Kisangani,CD,2022-01-27 23:55:58,0.5167,25.2,71.17,86,83,2.08
380,Trogir,HR,2022-01-27 23:55:58,43.5125,16.2517,46.89,81,0,9.22
381,Gorom-Gorom,BF,2022-01-27 23:55:58,14.4439,-0.2361,68.09,18,1,10.65
382,Haines Junction,CA,2022-01-27 23:55:59,60.7522,-137.5108,21.15,86,100,2.3
383,Benguela,AO,2022-01-27 23:55:59,-12.5763,13.4055,79.21,74,100,4.34
384,Richards Bay,ZA,2022-01-27 23:55:59,-28.783,32.0377,76.77,83,3,15.3
385,Laguna,US,2022-01-27 23:56:00,38.421,-121.4238,66.7,47,0,1.99
386,Tateyama,JP,2022-01-27 23:56:00,34.9833,139.8667,48.47,71,98,6.53
387,Trelleborg,SE,2022-01-27 23:56:00,55.3751,13.1569,41.95,70,96,30.29
388,Koutsouras,GR,2022-01-27 23:56:01,35.0339,25.9469,45.1,76,53,5.41
389,Bardiyah,LY,2022-01-27 23:56:01,31.7561,25.0865,52.5,66,100,9.57
390,Clyde River,CA,2022-01-27 23:56:02,70.4692,-68.5914,-7.37,84,100,23.02
391,Arlit,NE,2022-01-27 23:56:02,18.7369,7.3853,59.49,25,46,7.58
392,Samarai,PG,2022-01-27 23:56:02,-10.6167,150.6667,81.99,72,100,3.74
393,Dunedin,NZ,2022-01-27 23:56:03,-45.8742,170.5036,62.8,58,29,10.0
394,Gerash,IR,2022-01-27 23:56:03,27.6652,54.1371,54.0,58,0,2.01
395,Sur,OM,2022-01-27 23:55:35,22.5667,59.5289,67.19,50,0,3.18
396,Shush,IR,2022-01-27 23:56:04,32.1942,48.2436,49.01,51,0,6.69
397,Canon City,US,2022-01-27 23:54:02,38.441,-105.2424,31.01,78,100,1.01
398,Zhigalovo,RU,2022-01-27 23:56:04,54.8097,105.1578,-22.58,100,95,0.72
399,Erzurum,TR,2022-01-27 23:55:39,40.0,41.5,15.48,86,95,4.9
400,Iwaki,JP,2022-01-27 23:56:05,37.05,140.8833,40.01,56,19,1.01
401,Quelimane,MZ,2022-01-27 23:56:05,-17.8786,36.8883,80.55,78,20,6.91
402,Shenjiamen,CN,2022-01-27 23:56:06,29.9576,122.298,42.62,88,100,16.46
403,Verkhnetulomskiy,RU,2022-01-27 23:56:07,68.6073,31.7962,15.93,98,100,2.15
404,Harper,LR,2022-01-27 23:56:07,4.375,-7.7169,79.02,81,28,6.44
405,Turkistan,KZ,2022-01-27 23:56:07,43.0,68.0,33.3,48,68,9.44
406,Sakaiminato,JP,2022-01-27 23:56:08,35.55,133.2333,44.58,70,75,6.91
407,Songjianghe,CN,2022-01-27 23:56:08,42.1859,127.479,2.7,91,90,3.71
408,Boguchany,RU,2022-01-27 23:56:08,58.3814,97.4531,-13.92,100,96,0.2
409,Hudson Bay,CA,2022-01-27 23:56:09,52.85,-102.3842,3.72,90,68,6.17
410,Codajas,BR,2022-01-27 23:56:09,-3.8367,-62.0569,73.96,98,74,2.3
411,Carbonia,IT,2022-01-27 23:56:09,39.1672,8.5222,46.99,87,17,2.8
412,Pasni,PK,2022-01-27 23:56:09,25.2631,63.471,66.31,38,0,1.66
413,Hantsport,CA,2022-01-27 23:56:10,45.0668,-64.1654,19.69,86,50,6.96
414,Batagay-Alyta,RU,2022-01-27 23:56:10,67.8006,130.4114,-21.87,93,83,3.11
415,Christchurch,NZ,2022-01-27 23:57:11,-43.5333,172.6333,66.33,57,40,4.0
416,Las Vegas,US,2022-01-27 23:55:27,36.175,-115.1372,64.72,14,0,7.0
417,Nanao,JP,2022-01-27 23:57:11,37.05,136.9667,35.78,95,100,4.41
418,Siteki,SZ,2022-01-27 23:57:11,-26.45,31.95,69.8,100,100,6.91
419,Inta,RU,2022-01-27 23:57:12,66.0317,60.1659,5.04,92,93,11.68
420,Fairbanks,US,2022-01-27 23:54:38,64.8378,-147.7164,-4.4,78,75,0.0
421,Qasigiannguit,GL,2022-01-27 23:57:12,68.8193,-51.1922,-4.49,91,100,7.72
422,Mayo,US,2022-01-27 23:57:12,38.8876,-76.5119,34.2,63,0,1.01
423,Santa Isabel Do Rio Negro,BR,2022-01-27 23:54:48,-0.4139,-65.0192,74.34,97,53,1.66
424,Egvekinot,RU,2022-01-27 23:57:01,66.3167,-179.1667,-5.51,93,100,0.92
425,Poya,NC,2022-01-27 23:57:13,-21.35,165.15,87.73,60,50,6.82
426,Coahuayana,MX,2022-01-27 23:57:13,18.7333,-103.6833,80.35,61,92,4.52
427,Kosh-Agach,RU,2022-01-27 23:57:14,50.0,88.6667,-20.94,99,100,2.57
428,Buncrana,IE,2022-01-27 23:57:14,55.1333,-7.45,42.04,85,99,4.97
429,Tiznit,MA,2022-01-27 23:55:29,29.5833,-9.5,55.47,42,96,11.25
430,La Reforma,MX,2022-01-27 23:57:15,25.0833,-108.05,81.75,63,6,13.33
431,San Jorge,AR,2022-01-27 23:57:15,-31.8962,-61.8598,71.01,61,99,6.29
432,Novomykolayivka,UA,2022-01-27 23:57:15,47.9781,35.9102,17.85,96,56,7.92
433,Bhilwara,IN,2022-01-27 23:57:16,25.35,74.6333,48.51,42,0,1.81
434,Grao Mogol,BR,2022-01-27 23:57:16,-16.5594,-42.8897,64.94,91,25,1.66
435,Bonfim,BR,2022-01-27 23:57:16,3.0833,-59.95,83.19,52,83,7.83
436,Saraland,US,2022-01-27 23:57:17,30.8207,-88.0706,54.5,70,18,1.01
437,Zeya,RU,2022-01-27 23:57:17,53.75,127.2667,-7.91,83,4,6.31
438,Numaligarh,IN,2022-01-27 23:57:17,26.6333,93.75,53.62,91,37,0.31
439,Chornyanka,UA,2022-01-27 23:57:18,46.6522,33.359,29.71,98,99,7.72
440,Salgueiro,BR,2022-01-27 23:53:13,-8.0742,-39.1192,78.96,56,100,5.14
441,Ilebo,CD,2022-01-27 23:57:18,-4.3167,20.5833,70.34,81,34,1.28
442,Lufilufi,WS,2022-01-27 23:57:18,-13.8745,-171.5986,76.78,75,99,24.47
443,Itaituba,BR,2022-01-27 23:54:42,-4.2761,-55.9836,73.53,99,79,2.21
444,Nioro,GM,2022-01-27 23:57:19,13.35,-15.75,74.44,33,7,9.28
445,Inirida,CO,2022-01-27 23:57:19,3.8653,-67.9239,79.16,76,100,0.63
446,Issoire,FR,2022-01-27 23:57:19,45.55,3.25,29.46,79,10,0.81
447,Uribia,CO,2022-01-27 23:57:20,11.7139,-72.266,78.93,65,7,15.28
448,Kiruna,SE,2022-01-27 23:57:20,67.8557,20.2251,7.72,92,100,0.0
449,Thinadhoo,MV,2022-01-27 23:57:20,0.5333,72.9333,80.74,66,100,11.32
450,Bang Saphan,TH,2022-01-27 23:57:21,11.2126,99.5117,73.35,91,45,2.93
451,Bilma,NE,2022-01-27 23:57:21,18.6853,12.9164,57.2,27,63,8.43
452,Jacksonville Beach,US,2022-01-27 23:53:12,30.2947,-81.3931,54.05,85,99,5.99
453,Sinnamary,GF,2022-01-27 23:54:39,5.3833,-52.95,76.05,84,59,8.79
454,Venado Tuerto,AR,2022-01-27 23:57:21,-33.7456,-61.9688,64.76,53,23,8.34
455,Meulaboh,ID,2022-01-27 23:57:22,4.1363,96.1285,75.67,91,88,4.29
456,Tiruppur,IN,2022-01-27 23:57:22,11.1,77.35,74.55,84,90,6.89
457,Vilaka,LV,2022-01-27 23:57:22,57.1846,27.6722,33.44,98,100,10.02
458,Roebourne,AU,2022-01-27 23:57:23,-20.7833,117.1333,81.61,57,15,13.4
459,Guadalupe Y Calvo,MX,2022-01-27 23:58:23,26.1,-106.9667,52.5,34,8,5.7
460,Port Hedland,AU,2022-01-27 23:58:23,-20.3167,118.5667,82.45,74,70,17.27
461,Saint-Francois,FR,2022-01-27 23:58:24,46.4154,3.9054,29.68,100,100,0.0
462,Balkanabat,TM,2022-01-27 23:58:24,39.5108,54.3671,43.86,88,100,11.56
463,Muzhi,RU,2022-01-27 23:58:24,65.3667,64.6667,-0.71,97,97,4.65
464,Georgiyevka,KZ,2022-01-27 23:58:25,43.0369,74.7114,19.44,79,15,2.24
465,Te Anau,NZ,2022-01-27 23:58:25,-45.4167,167.7167,69.4,40,69,1.52
466,Ostersund,SE,2022-01-27 23:58:25,63.1792,14.6357,29.61,80,100,21.85
467,San Policarpo,PH,2022-01-27 23:58:25,12.1791,125.5072,80.92,82,98,8.1
468,Kupang,ID,2022-01-27 23:58:26,-10.1667,123.5833,82.98,89,100,12.66
469,Asosa,ET,2022-01-27 23:58:26,10.0667,34.5333,62.87,50,14,5.73
470,Zolotukhino,RU,2022-01-27 23:58:26,52.0842,36.3772,17.62,95,100,10.74
471,Havelock,US,2022-01-27 23:56:05,34.8791,-76.9013,40.95,70,39,6.02
472,Corralillo,CU,2022-01-27 23:58:27,22.9819,-80.5856,73.99,84,26,7.31
473,Barrhead,GB,2022-01-27 23:58:27,55.7992,-4.3929,45.64,86,40,1.01
474,Brewster,US,2022-01-27 23:57:07,41.3973,-73.6171,29.88,76,24,3.15
475,New Ipswich,US,2022-01-27 23:58:28,42.7481,-71.8542,20.61,60,94,1.01
476,Natal,BR,2022-01-27 23:58:28,-5.795,-35.2094,79.02,89,20,2.3
477,Teplyk,UA,2022-01-27 23:58:29,48.6657,29.745,28.94,95,100,7.56
478,Deputatskiy,RU,2022-01-27 23:58:29,69.3,139.9,-22.09,97,61,3.94
479,Maniitsoq,GL,2022-01-27 23:54:29,65.4167,-52.9,4.91,84,100,16.89
480,Padang,ID,2022-01-27 23:58:29,-0.9492,100.3543,77.05,86,100,4.05
481,Husavik,IS,2022-01-27 23:58:30,66.0449,-17.3389,35.51,81,100,14.92
482,Nortelandia,BR,2022-01-27 23:58:30,-14.4547,-56.8028,73.09,96,100,3.13
483,Alushta,UA,2022-01-27 23:58:30,44.6667,34.4167,31.06,74,78,0.87
484,Alofi,NU,2022-01-27 23:58:31,-19.0595,-169.9187,85.89,70,75,2.3
485,Takoradi,GH,2022-01-27 23:56:05,4.8845,-1.7554,78.3,85,34,5.14
486,Gamba,GA,2022-01-27 23:58:31,-2.65,10.0,76.53,87,99,1.79
487,Ilam,NP,2022-01-27 23:58:07,26.9167,87.9167,41.34,80,6,3.69
488,Poum,NC,2022-01-27 23:58:31,-20.2333,164.0167,83.25,74,17,16.46
489,Saint-Louis,SN,2022-01-27 23:58:32,16.3333,-15.0,74.84,30,19,11.07
490,Houma,US,2022-01-27 23:56:47,29.5958,-90.7195,59.0,64,56,1.99
491,Acapulco,MX,2022-01-27 23:58:32,16.8634,-99.8901,80.91,68,0,5.7
492,Sola,VU,2022-01-27 23:58:32,-13.8833,167.55,81.1,78,100,16.51
493,Kurmanayevka,RU,2022-01-27 23:58:33,52.5093,52.0675,-2.74,100,97,5.17
494,Lipnita,RO,2022-01-27 23:58:33,44.1,27.6,35.15,82,29,12.3
495,Tura,IN,2022-01-27 23:58:33,25.5198,90.2201,46.83,66,0,2.8
496,Cassilandia,BR,2022-01-27 23:58:34,-19.1133,-51.7342,75.0,80,100,2.95
497,Tottori,JP,2022-01-27 23:58:34,35.5,134.2333,39.27,93,75,6.91
498,Sechura,PE,2022-01-27 23:58:34,-5.5569,-80.8222,74.1,73,56,13.82
499,Santa Fe,AR,2022-01-27 23:58:35,-31.6333,-60.7,73.02,58,93,4.0
500,Encruzilhada,BR,2022-01-27 23:58:35,-15.5314,-40.9094,67.46,96,78,3.91
501,Hun,LY,2022-01-27 23:58:35,29.1268,15.9477,44.65,54,65,3.38
502,Bobo Dioulasso,BF,2022-01-27 23:58:36,11.1771,-4.2979,76.33,15,16,4.72
503,Akureyri,IS,2022-01-27 23:59:36,65.6835,-18.0878,35.53,69,75,14.97
504,Oriximina,BR,2022-01-27 23:59:36,-1.7656,-55.8661,74.88,91,68,1.99
505,Saurimo,AO,2022-01-27 23:59:37,-9.6608,20.3916,63.07,96,96,3.91
506,Tieling,CN,2022-01-27 23:59:37,42.2931,123.8414,7.83,82,5,3.18
507,Wilmington,US,2022-01-27 23:55:48,34.2257,-77.9447,42.85,49,14,6.62
508,Port-Cartier,CA,2022-01-27 23:59:37,50.0334,-66.8654,11.75,93,100,3.74
509,Xifeng,CN,2022-01-27 23:59:38,42.7372,124.7222,7.66,85,15,5.91
510,Ust-Kan,RU,2022-01-27 23:59:38,50.9276,84.761,-14.85,94,19,3.71
511,Marawi,PH,2022-01-27 23:59:38,7.9986,124.2928,64.65,84,72,1.25
512,Kasongo-Lunda,CD,2022-01-27 23:59:38,-6.4667,16.8167,69.98,87,81,0.69
513,Yunyang,CN,2022-01-27 23:59:39,33.4474,112.7142,30.16,94,90,2.53
514,Pine Bluff,US,2022-01-27 23:59:39,34.2284,-92.0032,45.95,39,93,8.01
515,Marystown,CA,2022-01-27 23:59:40,47.1666,-55.1483,17.46,70,94,7.81
516,Kasongo,CD,2022-01-27 23:59:40,-4.45,26.6667,66.33,98,100,2.24
517,Starobesheve,UA,2022-01-27 23:59:40,47.7504,38.0305,8.37,98,93,3.18
518,Surt,LY,2022-01-27 23:59:40,31.2089,16.5887,55.44,66,100,1.48
519,Diamantino,BR,2022-01-27 23:58:00,-14.4086,-56.4461,72.79,95,99,4.38
520,Treinta Y Tres,UY,2022-01-27 23:59:41,-33.2333,-54.3833,61.56,74,73,7.54
521,Sao Gabriel Da Cachoeira,BR,2022-01-27 23:59:41,-0.1303,-67.0892,73.58,97,89,1.99
522,Golakganj,IN,2022-01-27 23:59:42,26.1,89.8333,53.29,63,0,2.24
523,Tahta,EG,2022-01-27 23:59:42,26.7693,31.5021,43.12,54,0,6.73
524,Yambio,SS,2022-01-27 23:59:42,4.5721,28.3955,71.28,31,100,3.83
525,Aykhal,RU,2022-01-27 23:59:42,66.0,111.5,-15.54,99,72,6.96
526,Ostrovnoy,RU,2022-01-27 23:59:43,68.0531,39.5131,18.43,89,100,10.42
527,Avera,US,2022-01-27 23:57:43,33.194,-82.5271,43.75,42,4,5.61
528,Biltine,TD,2022-01-27 23:59:43,14.5333,20.9167,61.75,21,40,15.99
529,Hue,VN,2022-01-27 23:59:44,16.4667,107.6,68.11,94,20,1.14
530,Bellevue,US,2022-01-27 23:57:23,47.6104,-122.2007,51.33,73,12,1.99
531,Wad Rawah,SD,2022-01-27 23:59:44,15.1603,33.1397,62.06,15,33,17.2
532,Riyadh,SA,2022-01-27 23:56:00,24.6877,46.7219,51.94,32,0,14.54
533,Dombarovskiy,RU,2022-01-27 23:59:44,50.7587,59.5386,10.27,94,100,6.69
534,Kingston,JM,2022-01-27 23:56:56,17.997,-76.7936,79.75,84,20,4.0
535,Zhangye,CN,2022-01-27 23:59:45,38.9342,100.4517,19.98,36,98,2.91
536,Mankato,US,2022-01-27 23:59:45,44.1636,-93.9994,16.79,90,55,11.52
537,Aksarka,RU,2022-01-27 23:59:45,66.5606,67.7975,-4.45,99,98,3.96
538,Ponta Do Sol,PT,2022-01-27 23:59:46,32.6667,-17.1,59.0,77,50,4.92
539,Ambon,ID,2022-01-27 23:56:48,-3.6954,128.1814,82.54,78,20,5.75
540,Bubaque,GW,2022-01-27 23:59:46,11.2833,-15.8333,78.46,65,66,15.12
541,Fukue,JP,2022-01-27 23:59:47,32.6881,128.8419,46.76,76,75,9.22
542,Kearney,US,2022-01-27 23:59:47,40.6995,-99.0815,36.52,81,89,4.0
543,Port Blair,IN,2022-01-27 23:56:45,11.6667,92.75,80.64,74,40,5.75
544,Khartoum,SD,2022-01-27 23:58:07,15.5518,32.5324,61.63,13,40,18.25
545,Constitucion,CL,2022-01-27 23:59:47,-35.3333,-72.4167,60.08,94,19,5.3
546,Port Lincoln,AU,2022-01-27 23:59:48,-34.7333,135.8667,70.75,69,35,9.42
547,Molo,KE,2022-01-27 23:59:48,-0.2479,35.7374,49.21,85,64,1.68
548,Ambilobe,MG,2022-01-27 23:56:09,-13.2,49.05,72.93,92,93,2.62
549,Nha Trang,VN,2022-01-27 23:58:48,12.25,109.1833,71.6,79,77,7.29
550,Kirovskiy,RU,2022-01-28 00:00:49,45.0917,133.5136,3.36,96,100,4.12
551,Khash,IR,2022-01-28 00:00:49,28.2211,61.2158,48.24,35,0,5.19
552,Millinocket,US,2022-01-28 00:00:49,45.6573,-68.7098,13.91,86,100,7.05
553,Waitati,NZ,2022-01-28 00:00:50,-45.75,170.5667,63.81,58,31,5.64
554,Mount Isa,AU,2022-01-27 23:55:51,-20.7333,139.5,82.17,69,40,8.05
555,Omboue,GA,2022-01-28 00:00:50,-1.5746,9.2618,77.72,85,90,3.33
556,Santiago Del Estero,AR,2022-01-28 00:00:50,-27.7951,-64.2615,71.96,74,96,8.32
557,Vardo,NO,2022-01-28 00:00:51,70.3705,31.1107,26.69,89,100,9.04
558,Lieksa,FI,2022-01-28 00:00:51,63.3167,30.0167,16.12,97,98,3.74
559,Kholm-Zhirkovskiy,RU,2022-01-28 00:00:51,55.5189,33.4731,20.82,95,100,13.62
560,Kaeo,NZ,2022-01-28 00:00:52,-35.1,173.7833,74.32,70,73,15.32
561,Seymchan,RU,2022-01-28 00:00:52,62.8833,152.4333,-12.91,95,100,8.57
562,Abu Samrah,SY,2022-01-28 00:00:52,35.3029,37.1841,37.53,87,2,6.46
563,Perepravnaya,RU,2022-01-28 00:00:53,44.3366,40.7849,17.78,93,99,4.81
